PM2.5,CO,SO2,NO2,PM10,No,year,month,day,hour,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd,station
20.0,600.0,2.0,70.0,47.0,26900.0,2020.0,3.0,26.0,0.0,17.0,8.2,1020.0,-9.7,0.0,1.1,WNW,Aotizhongxin
12.0,400.0,2.0,47.0,21.0,26900.0,2020.0,3.0,26.0,1.0,41.0,9.8,1020.0,-10.4,0.0,2.2,WNW,Aotizhongxin
14.0,400.0,11.0,49.0,25.0,26900.0,2020.0,3.0,26.0,2.0,36.0,9.8,1020.0,-10.4,0.0,2.4,NW,Aotizhongxin
9.0,400.0,9.0,35.0,18.0,26900.0,2020.0,3.0,26.0,3.0,49.0,9.3,1020.0,-10.3,0.0,2.2,NW,Aotizhongxin
8.0,400.0,10.0,30.0,17.0,26900.0,2020.0,3.0,26.0,5.0,59.0,8.9,1020.0,-10.1,0.0,2.2,NW,Aotizhongxin
8.0,400.0,10.0,26.0,17.0,26900.0,2020.0,3.0,26.0,6.0,62.0,8.6,1020.0,-9.9,0.0,2.3,WNW,Aotizhongxin
8.0,400.0,12.0,33.0,25.0,26900.0,2020.0,3.0,26.0,7.0,53.0,9.3,1020.0,-9.8,0.0,2.5,NW,Aotizhongxin
10.0,500.0,13.0,26.0,28.0,26900.0,2020.0,3.0,26.0,8.0,61.0,10.7,1020.0,-9.6,0.0,2.8,NW,Aotizhongxin
11.0,500.0,14.0,20.0,43.0,26900.0,2020.0,3.0,26.0,9.0,69.0,12.2,1020.0,-9.5,0.0,3.1,NW,Aotizhongxin
7.0,400.0,11.0,13.0,53.0,26900.0,2020.0,3.0,26.0,10.0,80.0,13.4,1020.0,-9.8,0.0,3.6,NNW,Aotizhongxin
6.0,400.0,11.0,10.0,40.0,26900.0,2020.0,3.0,26.0,11.0,86.0,14.8,1020.0,-9.3,0.0,3.4,N,Aotizhongxin
9.0,400.0,11.0,10.0,27.0,26900.0,2020.0,3.0,26.0,12.0,90.0,15.5,1020.0,-10.3,0.0,2.7,NNE,Aotizhongxin
15.0,400.0,12.0,9.0,24.0,26900.0,2020.0,3.0,26.0,13.0,97.0,16.9,1020.0,-10.8,0.0,2.8,N,Aotizhongxin
14.0,400.0,11.0,9.0,23.0,26900.0,2020.0,3.0,26.0,14.0,101.0,17.8,1020.0,-10.1,0.0,2.9,WNW,Aotizhongxin
13.0,300.0,10.0,8.0,26.0,26900.0,2020.0,3.0,26.0,15.0,105.0,19.0,1020.0,-11.1,0.0,3.8,WNW,Aotizhongxin
12.0,300.0,10.0,9.0,35.0,26900.0,2020.0,3.0,26.0,16.0,107.0,19.4,1020.0,-10.8,0.0,3.0,NW,Aotizhongxin
10.0,300.0,10.0,11.0,28.0,26900.0,2020.0,3.0,26.0,17.0,105.0,19.5,1020.0,-10.7,0.0,2.7,N,Aotizhongxin
15.0,400.0,9.0,16.0,27.0,26900.0,2020.0,3.0,26.0,18.0,98.0,19.0,1020.0,-11.1,0.0,3.2,NW,Aotizhongxin
13.0,400.0,9.0,31.0,37.0,26900.0,2020.0,3.0,26.0,19.0,76.0,15.9,1020.0,-9.9,0.0,0.8,E,Aotizhongxin
12.0,400.0,8.0,34.0,37.0,26900.0,2020.0,3.0,26.0,20.0,65.0,16.9,1020.0,-10.8,0.0,2.3,NW,Aotizhongxin
7.0,300.0,8.0,28.0,30.0,26900.0,2020.0,3.0,26.0,21.0,68.0,16.1,1020.0,-10.6,0.0,2.4,WNW,Aotizhongxin
10.0,400.0,8.0,34.0,27.0,26900.0,2020.0,3.0,26.0,22.0,57.0,15.2,1020.0,-10.5,0.0,2.4,WNW,Aotizhongxin
6.0,400.0,8.0,35.0,19.0,26900.0,2020.0,3.0,26.0,23.0,55.0,14.9,1020.0,-10.7,0.0,2.4,NW,Aotizhongxin
7.0,400.0,9.0,40.0,20.0,26900.0,2020.0,3.0,27.0,0.0,49.0,14.5,1020.0,-11.1,0.0,2.4,NW,Aotizhongxin
5.0,400.0,9.0,50.0,13.0,26900.0,2020.0,3.0,27.0,1.0,38.0,12.9,1020.0,-10.2,0.0,1.3,WNW,Aotizhongxin
7.0,400.0,10.0,62.0,19.0,26900.0,2020.0,3.0,27.0,2.0,23.0,12.6,1020.0,-11.9,0.0,1.6,WNW,Aotizhongxin
7.0,400.0,11.0,47.0,17.0,26900.0,2020.0,3.0,27.0,3.0,36.0,12.3,1020.0,-12.1,0.0,1.8,NW,Aotizhongxin
8.0,500.0,13.0,53.0,24.0,26900.0,2020.0,3.0,27.0,4.0,28.0,11.7,1020.0,-12.6,0.0,1.2,NW,Aotizhongxin
8.0,500.0,14.0,58.0,31.0,26900.0,2020.0,3.0,27.0,5.0,22.0,11.2,1020.0,-12.3,0.0,1.2,NW,Aotizhongxin
7.0,500.0,13.0,62.0,35.0,26900.0,2020.0,3.0,27.0,6.0,16.0,12.1,1020.0,-13.8,0.0,2.1,NNW,Aotizhongxin
20.0,500.0,15.0,51.0,34.0,26900.0,2020.0,3.0,27.0,7.0,27.0,11.6,1020.0,-12.0,0.0,0.9,N,Aotizhongxin
9.0,600.0,15.0,36.0,38.0,26900.0,2020.0,3.0,27.0,8.0,47.0,14.4,1020.0,-12.8,0.0,2.1,NNW,Aotizhongxin
11.0,500.0,14.0,27.0,44.0,26900.0,2020.0,3.0,27.0,9.0,59.0,15.9,1020.0,-11.6,0.0,2.1,N,Aotizhongxin
9.0,500.0,12.0,21.0,33.0,26900.0,2020.0,3.0,27.0,10.0,70.0,17.6,1020.0,-13.3,0.0,3.7,WNW,Aotizhongxin
4.0,400.0,10.0,15.0,27.0,26900.0,2020.0,3.0,27.0,11.0,83.0,19.2,1020.0,-12.0,0.0,2.9,N,Aotizhongxin
14.0,300.0,9.0,9.0,14.0,26900.0,2020.0,3.0,27.0,12.0,96.0,20.3,1020.0,-12.4,0.0,2.1,N,Aotizhongxin
4.0,300.0,8.0,7.0,14.0,26900.0,2020.0,3.0,27.0,13.0,101.0,20.5,1010.0,-12.2,0.0,2.2,N,Aotizhongxin
7.0,300.0,8.0,7.0,7.0,26900.0,2020.0,3.0,27.0,14.0,104.0,21.2,1010.0,-14.4,0.0,3.5,WNW,Aotizhongxin
3.0,300.0,7.0,9.0,7.0,26900.0,2020.0,3.0,27.0,15.0,106.0,21.7,1010.0,-14.1,0.0,2.9,SW,Aotizhongxin
16.0,300.0,8.0,13.0,45.0,26900.0,2020.0,3.0,27.0,16.0,124.0,21.9,1010.0,-13.9,0.0,2.9,WSW,Aotizhongxin
12.0,300.0,9.0,12.0,38.0,26900.0,2020.0,3.0,27.0,17.0,122.0,21.3,1010.0,-14.4,0.0,3.3,SW,Aotizhongxin
15.0,400.0,9.0,17.0,54.0,26900.0,2020.0,3.0,27.0,18.0,111.0,20.2,1010.0,-13.8,0.0,3.3,SSW,Aotizhongxin
13.0,400.0,8.0,23.0,68.0,26900.0,2020.0,3.0,27.0,19.0,97.0,19.1,1010.0,-13.3,0.0,2.9,SSW,Aotizhongxin
21.0,500.0,10.0,36.0,85.0,26900.0,2020.0,3.0,27.0,20.0,82.0,18.3,1010.0,-12.7,0.0,2.8,SSW,Aotizhongxin
31.0,600.0,11.0,53.0,94.0,27000.0,2020.0,3.0,27.0,21.0,59.0,17.6,1010.0,-11.2,0.0,2.9,WSW,Aotizhongxin
37.0,600.0,13.0,54.0,106.0,27000.0,2020.0,3.0,27.0,22.0,55.0,17.1,1010.0,-10.7,0.0,2.7,WSW,Aotizhongxin
39.0,600.0,16.0,51.0,107.0,27000.0,2020.0,3.0,27.0,23.0,54.0,16.6,1010.0,-10.2,0.0,3.3,WSW,Aotizhongxin
45.0,700.0,18.0,59.0,143.0,27000.0,2020.0,3.0,28.0,0.0,39.0,16.0,1010.0,-9.9,0.0,2.9,SW,Aotizhongxin
59.0,700.0,22.0,67.0,157.0,27000.0,2020.0,3.0,28.0,1.0,23.0,14.9,1010.0,-8.6,0.0,2.4,SSW,Aotizhongxin
61.0,800.0,24.0,69.0,149.0,27000.0,2020.0,3.0,28.0,2.0,15.0,13.0,1010.0,-7.1,0.0,1.4,W,Aotizhongxin
63.0,700.0,29.0,63.0,144.0,27000.0,2020.0,3.0,28.0,3.0,19.0,13.2,1010.0,-6.4,0.0,1.8,W,Aotizhongxin
61.0,900.0,20.0,68.0,171.0,27000.0,2020.0,3.0,28.0,5.0,3.0,7.7,1010.0,-5.1,0.0,0.9,E,Aotizhongxin
58.0,1000.0,20.0,66.0,176.0,27000.0,2020.0,3.0,28.0,6.0,3.0,7.9,1010.0,-4.2,0.0,1.1,NE,Aotizhongxin
64.0,1000.0,22.0,64.0,181.0,27000.0,2020.0,3.0,28.0,7.0,5.0,8.8,1010.0,-4.8,0.0,1.3,NE,Aotizhongxin
70.0,1100.0,25.0,63.0,177.0,27000.0,2020.0,3.0,28.0,8.0,7.0,10.3,1010.0,-4.5,0.0,1.1,NE,Aotizhongxin
88.0,1300.0,27.0,67.0,215.0,27000.0,2020.0,3.0,28.0,9.0,10.0,13.4,1010.0,-4.3,0.0,0.8,ENE,Aotizhongxin
101.0,1300.0,32.0,74.0,226.0,27000.0,2020.0,3.0,28.0,10.0,15.0,15.7,1010.0,-4.3,0.0,0.9,NE,Aotizhongxin
108.0,1200.0,33.0,80.0,216.0,27000.0,2020.0,3.0,28.0,11.0,21.0,17.1,1010.0,-3.1,0.0,1.0,WNW,Aotizhongxin
109.0,1100.0,32.0,78.0,196.0,27000.0,2020.0,3.0,28.0,12.0,33.0,18.4,1010.0,-5.7,0.0,1.0,E,Aotizhongxin
108.0,1100.0,30.0,86.0,180.0,27000.0,2020.0,3.0,28.0,13.0,35.0,19.2,1010.0,-3.7,0.0,1.2,ESE,Aotizhongxin
116.0,1300.0,27.0,106.0,193.0,27000.0,2020.0,3.0,28.0,14.0,31.0,20.1,1000.0,-4.3,0.0,1.1,SE,Aotizhongxin
129.0,1300.0,28.0,108.0,209.0,27000.0,2020.0,3.0,28.0,15.0,41.0,21.3,1000.0,-4.8,0.0,1.6,SW,Aotizhongxin
117.0,1000.0,27.0,82.0,158.0,27000.0,2020.0,3.0,28.0,16.0,70.0,22.0,1000.0,-5.0,0.0,2.1,SSW,Aotizhongxin
103.0,800.0,26.0,70.0,179.0,27000.0,2020.0,3.0,28.0,17.0,84.0,22.0,1000.0,-5.9,0.0,2.4,SW,Aotizhongxin
87.0,700.0,24.0,58.0,169.0,27000.0,2020.0,3.0,28.0,18.0,88.0,21.8,1000.0,-5.2,0.0,1.7,W,Aotizhongxin
75.0,700.0,19.0,58.0,225.0,27000.0,2020.0,3.0,28.0,19.0,77.0,21.1,1000.0,-4.2,0.0,2.8,W,Aotizhongxin
64.0,300.0,7.0,14.0,777.0,27000.0,2020.0,3.0,28.0,20.0,76.0,21.2,1010.0,-5.7,0.0,5.2,NW,Aotizhongxin
53.0,300.0,8.0,10.0,625.0,27000.0,2020.0,3.0,28.0,21.0,77.0,19.0,1010.0,-5.2,0.0,4.3,NW,Aotizhongxin
23.0,200.0,8.0,8.0,253.0,27000.0,2020.0,3.0,28.0,22.0,80.0,17.4,1010.0,-5.2,0.0,4.9,NW,Aotizhongxin
16.0,200.0,7.0,7.0,233.0,27000.0,2020.0,3.0,28.0,23.0,86.0,16.2,1010.0,-5.6,0.0,4.6,NNW,Aotizhongxin
15.0,200.0,8.0,6.0,230.0,27000.0,2020.0,3.0,29.0,0.0,88.0,15.2,1010.0,-5.8,0.0,5.6,NNW,Aotizhongxin
8.0,200.0,9.0,6.0,81.0,27000.0,2020.0,3.0,29.0,1.0,87.0,14.6,1010.0,-5.8,0.0,3.5,NNW,Aotizhongxin
3.0,200.0,8.0,9.0,17.0,27000.0,2020.0,3.0,29.0,2.0,81.0,13.9,1010.0,-6.4,0.0,2.5,NNW,Aotizhongxin
3.0,200.0,8.0,8.0,5.0,27000.0,2020.0,3.0,29.0,3.0,81.0,12.1,1010.0,-6.4,0.0,0.9,NNE,Aotizhongxin
3.0,200.0,8.0,12.0,7.0,27000.0,2020.0,3.0,29.0,4.0,75.0,11.4,1010.0,-6.5,0.0,0.8,NNW,Aotizhongxin
4.0,200.0,8.0,24.0,13.0,27000.0,2020.0,3.0,29.0,5.0,57.0,9.4,1010.0,-6.1,0.0,0.6,W,Aotizhongxin
9.0,200.0,9.0,37.0,27.0,27000.0,2020.0,3.0,29.0,6.0,36.0,8.1,1010.0,-6.1,0.0,0.7,W,Aotizhongxin
9.0,400.0,9.0,52.0,50.0,27000.0,2020.0,3.0,29.0,7.0,14.0,8.4,1010.0,-4.8,0.0,0.9,ESE,Aotizhongxin
12.0,500.0,10.0,45.0,29.0,27000.0,2020.0,3.0,29.0,8.0,25.0,14.4,1010.0,-6.5,0.0,0.9,SE,Aotizhongxin
10.0,500.0,12.0,34.0,36.0,27000.0,2020.0,3.0,29.0,9.0,45.0,15.7,1010.0,-6.0,0.0,0.8,WNW,Aotizhongxin
13.0,400.0,10.0,24.0,27.0,27000.0,2020.0,3.0,29.0,10.0,65.0,17.2,1010.0,-6.7,0.0,1.9,WSW,Aotizhongxin
13.0,400.0,10.0,23.0,51.0,27000.0,2020.0,3.0,29.0,11.0,73.0,18.1,1010.0,-6.6,0.0,4.2,SW,Aotizhongxin
14.0,300.0,10.0,14.0,70.0,27000.0,2020.0,3.0,29.0,12.0,89.0,19.3,1010.0,-5.6,0.0,3.1,SW,Aotizhongxin
12.0,300.0,10.0,13.0,70.0,27000.0,2020.0,3.0,29.0,13.0,98.0,20.3,1010.0,-4.8,0.0,3.3,WSW,Aotizhongxin
20.0,300.0,9.0,11.0,61.0,27000.0,2020.0,3.0,29.0,14.0,110.0,21.6,1010.0,-5.3,0.0,2.3,SW,Aotizhongxin
14.0,300.0,10.0,14.0,63.0,27000.0,2020.0,3.0,29.0,15.0,110.0,22.4,1010.0,-4.7,0.0,3.1,W,Aotizhongxin
17.0,300.0,11.0,15.0,77.0,27000.0,2020.0,3.0,29.0,16.0,111.0,22.3,1010.0,-4.8,0.0,3.3,SW,Aotizhongxin
25.0,300.0,13.0,17.0,106.0,27000.0,2020.0,3.0,29.0,17.0,110.0,22.0,1010.0,-4.2,0.0,2.9,SW,Aotizhongxin
26.0,400.0,12.0,20.0,121.0,27000.0,2020.0,3.0,29.0,18.0,110.0,21.1,1010.0,-4.2,0.0,3.5,SW,Aotizhongxin
30.0,400.0,12.0,28.0,141.0,27000.0,2020.0,3.0,29.0,19.0,94.0,20.1,1010.0,-3.6,0.0,3.4,WSW,Aotizhongxin
37.0,500.0,16.0,29.0,182.0,27000.0,2020.0,3.0,29.0,20.0,90.0,19.4,1010.0,-2.3,0.0,3.2,WSW,Aotizhongxin
44.0,500.0,19.0,39.0,181.0,27000.0,2020.0,3.0,29.0,21.0,74.0,19.0,1010.0,-2.1,0.0,3.5,WSW,Aotizhongxin
46.0,600.0,20.0,46.0,177.0,27000.0,2020.0,3.0,29.0,22.0,58.0,17.7,1010.0,-1.6,0.0,1.3,ENE,Aotizhongxin
42.0,600.0,15.0,66.0,104.0,27000.0,2020.0,3.0,29.0,23.0,22.0,15.7,1010.0,-4.8,0.0,1.7,NE,Aotizhongxin
16.0,400.0,10.0,55.0,38.0,27000.0,2020.0,3.0,30.0,0.0,24.0,14.1,1010.0,-6.2,0.0,1.2,NE,Aotizhongxin
9.0,300.0,8.0,34.0,35.0,27000.0,2020.0,3.0,30.0,1.0,47.0,13.2,1010.0,-7.0,0.0,1.3,NE,Aotizhongxin
9.0,300.0,9.0,31.0,29.0,27000.0,2020.0,3.0,30.0,2.0,49.0,13.2,1010.0,-8.1,0.0,2.2,ENE,Aotizhongxin
10.0,300.0,9.0,42.0,30.0,27000.0,2020.0,3.0,30.0,3.0,39.0,12.4,1010.0,-8.8,0.0,1.7,NE,Aotizhongxin
9.0,200.0,8.0,31.0,27.0,27000.0,2020.0,3.0,30.0,5.0,51.0,12.4,1010.0,-10.6,0.0,3.0,ENE,Aotizhongxin
10.0,300.0,8.0,33.0,26.0,27000.0,2020.0,3.0,30.0,6.0,49.0,10.4,1010.0,-9.9,0.0,0.6,N,Aotizhongxin
12.0,300.0,8.0,46.0,34.0,27000.0,2020.0,3.0,30.0,7.0,29.0,12.1,1020.0,-10.9,0.0,2.3,N,Aotizhongxin
8.0,400.0,9.0,40.0,34.0,27000.0,2020.0,3.0,30.0,8.0,39.0,13.3,1020.0,-9.2,0.0,2.3,ENE,Aotizhongxin
6.0,300.0,9.0,26.0,26.0,27000.0,2020.0,3.0,30.0,9.0,63.0,15.2,1020.0,-9.7,0.0,2.1,NE,Aotizhongxin
8.0,300.0,9.0,21.0,33.0,27000.0,2020.0,3.0,30.0,10.0,72.0,17.0,1020.0,-9.0,0.0,1.1,S,Aotizhongxin
9.0,300.0,10.0,21.0,33.0,27000.0,2020.0,3.0,30.0,11.0,76.0,17.4,1010.0,-7.9,0.0,2.0,W,Aotizhongxin
19.0,400.0,10.0,26.0,41.0,27000.0,2020.0,3.0,30.0,12.0,77.0,19.3,1010.0,-8.0,0.0,3.1,WSW,Aotizhongxin
18.0,400.0,12.0,26.0,59.0,27000.0,2020.0,3.0,30.0,13.0,82.0,19.9,1010.0,-6.7,0.0,2.4,SSE,Aotizhongxin
30.0,400.0,15.0,18.0,67.0,27000.0,2020.0,3.0,30.0,14.0,105.0,20.8,1010.0,-7.7,0.0,3.0,SSW,Aotizhongxin
29.0,500.0,17.0,16.0,76.0,27000.0,2020.0,3.0,30.0,15.0,114.0,21.7,1010.0,-7.0,0.0,3.3,S,Aotizhongxin
36.0,500.0,17.0,19.0,101.0,27000.0,2020.0,3.0,30.0,16.0,117.0,22.0,1010.0,-5.0,0.0,2.9,S,Aotizhongxin
44.0,900.0,26.0,27.0,128.0,27000.0,2020.0,3.0,30.0,17.0,113.0,21.6,1010.0,-4.5,0.0,2.5,S,Aotizhongxin
56.0,1000.0,25.0,36.0,151.0,27000.0,2020.0,3.0,30.0,18.0,107.0,19.7,1010.0,-3.9,0.0,2.9,SE,Aotizhongxin
49.0,800.0,21.0,48.0,169.0,27000.0,2020.0,3.0,30.0,19.0,73.0,17.7,1010.0,-3.2,0.0,2.7,SE,Aotizhongxin
57.0,900.0,27.0,53.0,161.0,27000.0,2020.0,3.0,30.0,20.0,56.0,16.4,1010.0,-2.7,0.0,2.3,SE,Aotizhongxin
67.0,1100.0,30.0,55.0,170.0,27000.0,2020.0,3.0,30.0,21.0,51.0,15.2,1010.0,-2.3,0.0,2.2,SE,Aotizhongxin
67.0,1000.0,27.0,59.0,157.0,27000.0,2020.0,3.0,30.0,22.0,40.0,14.0,1010.0,-1.6,0.0,1.1,SE,Aotizhongxin
70.0,1100.0,27.0,72.0,155.0,27000.0,2020.0,3.0,30.0,23.0,18.0,12.7,1010.0,-0.6,0.0,0.4,SE,Aotizhongxin
80.0,1300.0,30.0,75.0,164.0,27000.0,2020.0,3.0,31.0,0.0,14.0,10.9,1010.0,0.0,0.0,0.5,ENE,Aotizhongxin
96.0,1400.0,34.0,74.0,180.0,27000.0,2020.0,3.0,31.0,1.0,21.0,9.3,1010.0,1.0,0.0,1.2,ENE,Aotizhongxin
107.0,1400.0,36.0,85.0,166.0,27000.0,2020.0,3.0,31.0,2.0,6.0,9.0,1010.0,0.7,0.0,0.9,E,Aotizhongxin
106.0,1300.0,33.0,82.0,178.0,27000.0,2020.0,3.0,31.0,3.0,2.0,8.6,1010.0,1.5,0.0,1.1,NNE,Aotizhongxin
114.0,1500.0,33.0,80.0,181.0,27000.0,2020.0,3.0,31.0,4.0,2.0,8.0,1010.0,2.0,0.0,1.0,NNE,Aotizhongxin
123.0,1500.0,28.0,76.0,184.0,27000.0,2020.0,3.0,31.0,5.0,2.0,7.7,1010.0,2.6,0.0,1.6,NE,Aotizhongxin
129.0,1400.0,28.0,69.0,180.0,27000.0,2020.0,3.0,31.0,6.0,2.0,7.0,1010.0,2.3,0.0,0.9,ESE,Aotizhongxin
120.0,1400.0,33.0,73.0,168.0,27000.0,2020.0,3.0,31.0,7.0,2.0,8.9,1010.0,1.5,0.0,1.4,NNE,Aotizhongxin
117.0,1800.0,54.0,74.0,194.0,27000.0,2020.0,3.0,31.0,8.0,7.0,10.8,1010.0,2.4,0.0,1.9,ENE,Aotizhongxin
153.0,2300.0,68.0,73.0,280.0,27000.0,2020.0,3.0,31.0,9.0,13.0,12.8,1010.0,3.2,0.0,1.6,ESE,Aotizhongxin
169.0,2400.0,78.0,75.0,261.0,27000.0,2020.0,3.0,31.0,10.0,21.0,14.5,1010.0,3.6,0.0,0.8,ESE,Aotizhongxin
183.0,2300.0,75.0,81.0,276.0,27000.0,2020.0,3.0,31.0,11.0,26.0,15.7,1010.0,4.4,0.0,0.9,SSE,Aotizhongxin
207.0,2500.0,76.0,84.0,313.0,27000.0,2020.0,3.0,31.0,12.0,38.0,17.9,1000.0,6.1,0.0,2.3,SE,Aotizhongxin
238.0,2200.0,67.0,83.0,338.0,27000.0,2020.0,3.0,31.0,13.0,61.0,19.3,1000.0,6.4,0.0,2.5,SSW,Aotizhongxin
246.0,1500.0,66.0,59.0,351.0,27000.0,2020.0,3.0,31.0,14.0,110.0,20.6,1000.0,6.5,0.0,3.0,S,Aotizhongxin
237.0,1300.0,77.0,44.0,349.0,27000.0,2020.0,3.0,31.0,15.0,142.0,22.2,1000.0,5.6,0.0,3.0,S,Aotizhongxin
236.0,1400.0,78.0,37.0,340.0,27000.0,2020.0,3.0,31.0,16.0,164.0,22.6,1000.0,6.4,0.0,3.1,SW,Aotizhongxin
196.0,1500.0,69.0,32.0,286.0,27000.0,2020.0,3.0,31.0,17.0,152.0,23.0,999.0,6.3,0.0,3.6,SSW,Aotizhongxin
162.0,1400.0,56.0,32.0,268.0,27000.0,2020.0,3.0,31.0,18.0,146.0,22.6,999.0,5.9,0.0,1.6,SSW,Aotizhongxin
159.0,1500.0,50.0,48.0,284.0,27000.0,2020.0,3.0,31.0,19.0,107.0,20.3,999.0,6.2,0.0,0.8,SSE,Aotizhongxin
193.0,1800.0,61.0,46.0,303.0,27000.0,2020.0,3.0,31.0,20.0,106.0,19.3,999.0,6.7,0.0,1.0,S,Aotizhongxin
163.0,1500.0,51.0,53.0,380.0,27000.0,2020.0,3.0,31.0,21.0,79.0,21.1,999.0,5.8,0.0,4.4,SSW,Aotizhongxin
71.0,700.0,27.0,28.0,401.0,27000.0,2020.0,3.0,31.0,22.0,99.0,20.4,999.0,6.3,0.0,3.4,SSW,Aotizhongxin
56.0,600.0,23.0,23.0,298.0,27000.0,2020.0,3.0,31.0,23.0,99.0,19.9,998.0,6.6,0.0,3.6,S,Aotizhongxin
53.0,500.0,23.0,21.0,240.0,27000.0,2020.0,4.0,1.0,0.0,95.0,19.5,999.0,6.9,0.0,2.8,SW,Aotizhongxin
59.0,600.0,21.0,30.0,196.0,27000.0,2020.0,4.0,1.0,1.0,72.0,18.6,999.0,7.4,0.0,1.7,SSW,Aotizhongxin
58.0,600.0,21.0,30.0,205.0,27100.0,2020.0,4.0,1.0,2.0,65.0,18.1,998.0,7.5,0.0,1.7,SSE,Aotizhongxin
65.0,600.0,21.0,29.0,182.0,27100.0,2020.0,4.0,1.0,3.0,58.0,17.0,999.0,7.6,0.0,0.7,NE,Aotizhongxin
68.0,600.0,19.0,41.0,204.0,27100.0,2020.0,4.0,1.0,5.0,27.0,15.6,999.0,7.9,0.0,0.7,WSW,Aotizhongxin
70.0,800.0,18.0,54.0,193.0,27100.0,2020.0,4.0,1.0,6.0,7.0,13.8,1000.0,7.8,0.0,1.2,N,Aotizhongxin
84.0,1100.0,18.0,64.0,229.0,27100.0,2020.0,4.0,1.0,7.0,2.0,14.8,1000.0,8.5,0.0,0.9,N,Aotizhongxin
94.0,600.0,20.0,34.0,343.0,27100.0,2020.0,4.0,1.0,8.0,34.0,17.7,1000.0,2.4,0.0,5.1,WNW,Aotizhongxin
63.0,300.0,14.0,10.0,442.0,27100.0,2020.0,4.0,1.0,9.0,72.0,18.1,1000.0,-0.2,0.0,5.5,NW,Aotizhongxin
24.0,200.0,11.0,9.0,160.0,27100.0,2020.0,4.0,1.0,10.0,81.0,18.4,1000.0,-0.5,0.0,5.9,NNW,Aotizhongxin
13.0,200.0,10.0,7.0,77.0,27100.0,2020.0,4.0,1.0,11.0,86.0,18.7,1010.0,-0.7,0.0,5.2,NNW,Aotizhongxin
12.0,300.0,10.0,7.0,48.0,27100.0,2020.0,4.0,1.0,12.0,90.0,19.2,1010.0,-1.3,0.0,4.7,NNW,Aotizhongxin
19.0,200.0,9.0,7.0,34.0,27100.0,2020.0,4.0,1.0,13.0,95.0,19.8,1010.0,-2.0,0.0,5.3,NNW,Aotizhongxin
4.0,200.0,8.0,6.0,51.0,27100.0,2020.0,4.0,1.0,14.0,100.0,20.6,1010.0,-3.2,0.0,4.8,WNW,Aotizhongxin
15.0,200.0,8.0,7.0,40.0,27100.0,2020.0,4.0,1.0,15.0,100.0,20.7,1010.0,-3.1,0.0,5.4,NW,Aotizhongxin
13.0,200.0,9.0,7.0,25.0,27100.0,2020.0,4.0,1.0,16.0,99.0,20.8,1010.0,-3.7,0.0,3.9,NW,Aotizhongxin
7.0,200.0,9.0,8.0,23.0,27100.0,2020.0,4.0,1.0,17.0,98.0,19.8,1010.0,-3.2,0.0,4.8,N,Aotizhongxin
12.0,200.0,9.0,12.0,33.0,27100.0,2020.0,4.0,1.0,18.0,89.0,18.9,1010.0,-2.7,0.0,3.7,NE,Aotizhongxin
9.0,200.0,10.0,14.0,44.0,27100.0,2020.0,4.0,1.0,19.0,80.0,18.2,1010.0,-3.3,0.0,2.2,N,Aotizhongxin
7.0,200.0,9.0,19.0,14.0,27100.0,2020.0,4.0,1.0,20.0,73.0,16.7,1010.0,-4.0,0.0,3.8,ENE,Aotizhongxin
8.0,300.0,9.0,26.0,40.0,27100.0,2020.0,4.0,1.0,21.0,56.0,14.8,1010.0,-4.0,0.0,3.3,ENE,Aotizhongxin
12.0,200.0,8.0,22.0,40.0,27100.0,2020.0,4.0,1.0,22.0,56.0,14.1,1010.0,-4.2,0.0,3.7,ENE,Aotizhongxin
9.0,200.0,9.0,23.0,27.0,27100.0,2020.0,4.0,1.0,23.0,54.0,13.7,1010.0,-4.5,0.0,3.0,ENE,Aotizhongxin
9.0,200.0,9.0,26.0,18.0,27100.0,2020.0,4.0,2.0,0.0,50.0,13.4,1010.0,-4.8,0.0,2.8,ENE,Aotizhongxin
7.0,200.0,9.0,21.0,22.0,27100.0,2020.0,4.0,2.0,1.0,58.0,13.3,1010.0,-3.9,0.0,2.9,NE,Aotizhongxin
6.0,200.0,9.0,19.0,7.0,27100.0,2020.0,4.0,2.0,2.0,61.0,13.3,1010.0,-4.9,0.0,2.6,ENE,Aotizhongxin
3.0,200.0,9.0,22.0,16.0,27100.0,2020.0,4.0,2.0,3.0,56.0,13.2,1010.0,-4.9,0.0,3.1,ESE,Aotizhongxin
10.0,200.0,9.0,27.0,18.0,27100.0,2020.0,4.0,2.0,4.0,50.0,12.9,1020.0,-4.7,0.0,1.6,NE,Aotizhongxin
6.0,200.0,10.0,18.0,24.0,27100.0,2020.0,4.0,2.0,5.0,61.0,12.7,1020.0,-3.6,0.0,2.5,NE,Aotizhongxin
3.0,200.0,10.0,11.0,35.0,27100.0,2020.0,4.0,2.0,6.0,71.0,12.3,1020.0,-1.6,0.0,1.5,ENE,Aotizhongxin
5.0,200.0,10.0,23.0,24.0,27100.0,2020.0,4.0,2.0,7.0,57.0,12.0,1020.0,-1.2,0.0,1.0,ENE,Aotizhongxin
3.0,200.0,10.0,21.0,5.0,27100.0,2020.0,4.0,2.0,8.0,63.0,13.6,1020.0,-2.0,0.0,1.6,NNE,Aotizhongxin
